id,title,genres,overview,popularity,release_date,budget,revenue,tagline,original_language,runtime,image_width,image_height,caption,caption_with_overview,genre_names,num_genres
1166740,Amor sin sentido,"[{'id': 10749, 'name': 'Romance'} {'id': 35, 'name': 'Comedy'}]",,18.467,2023-09-28,0,0,,es,0,500,750,"Title: Amor sin sentido
Genres: Romance, Comedy","Title: Amor sin sentido
Genres: Romance, Comedy
Overview: ","['Romance', 'Comedy']",2
393519,Raw,"[{'id': 18, 'name': 'Drama'} {'id': 27, 'name': 'Horror'}]","In Justine’s family everyone is a vet and a vegetarian. At 16, she’s a gifted teen ready to take on her first year in vet school, where her older sister also studies. There, she gets no time to settle: hazing starts right away. Justine is forced to eat raw meat for the first time in her life. Unexpected consequences emerge as her true self begins to form.",18.441,2016-11-11,3500000,4100000,What are you hungry for?,fr,99,500,750,"Title: Raw
Genres: Drama, Horror","Title: Raw
Genres: Drama, Horror
Overview: In Justine’s family everyone is a vet and a vegetarian. At 16, she’s a gifted teen ready to take on her first year in vet school, where her older sister also studies. There, she gets no time to settle: hazing starts right away. Justine is forced to eat raw meat for the first time in her life. Unexpected consequences emerge as her true self begins to form.","['Drama', 'Horror']",2
681019,Nobody Sleeps in the Woods Tonight,"[{'id': 35, 'name': 'Comedy'} {'id': 27, 'name': 'Horror'}]","Addicted to technology, a group of teens attends a rehabilitation camp in the forest, but a sinister force there intends to take them offline forever.",18.474,2020-03-13,0,0,They died without internet.,pl,102,500,750,"Title: Nobody Sleeps in the Woods Tonight
Genres: Comedy, Horror","Title: Nobody Sleeps in the Woods Tonight
Genres: Comedy, Horror
Overview: Addicted to technology, a group of teens attends a rehabilitation camp in the forest, but a sinister force there intends to take them offline forever.","['Comedy', 'Horror']",2
681887,Cosmic Sin,"[{'id': 28, 'name': 'Action'} {'id': 12, 'name': 'Adventure'}
 {'id': 878, 'name': 'Science Fiction'}]","In the year 2524, four centuries after humans started colonizing the outer planets, retired General James Ford gets called back into service when a hostile alien fleet attacks soldiers on a remote planet. The threat against mankind soon escalates into an interstellar war as Ford and a team of elite soldiers try to stop the imminent attack before it's too late.",18.44,2021-03-12,20000000,349757,First contact has been made. It's war.,en,88,500,750,"Title: Cosmic Sin
Genres: Action, Adventure, Science Fiction","Title: Cosmic Sin
Genres: Action, Adventure, Science Fiction
Overview: In the year 2524, four centuries after humans started colonizing the outer planets, retired General James Ford gets called back into service when a hostile alien fleet attacks soldiers on a remote planet. The threat against mankind soon escalates into an interstellar war as Ford and a team of elite soldiers try to stop the imminent attack before it's too late.","['Action', 'Adventure', 'Science Fiction']",3
220882,London Fields,"[{'id': 80, 'name': 'Crime'} {'id': 53, 'name': 'Thriller'}]","Clairvoyant femme fatale, Nicola Six has been living with a dark premonition of her impending death by murder. She begins a tangled love affair with three uniquely different men — one of whom she knows will be her murderer.",18.505,2018-09-20,8000000,487420,"All of them want her, one of them wants her... dead.",en,118,500,750,"Title: London Fields
Genres: Crime, Thriller","Title: London Fields
Genres: Crime, Thriller
Overview: Clairvoyant femme fatale, Nicola Six has been living with a dark premonition of her impending death by murder. She begins a tangled love affair with three uniquely different men — one of whom she knows will be her murderer.","['Crime', 'Thriller']",2
738215,Barbie: Princess Adventure,"[{'id': 16, 'name': 'Animation'} {'id': 10402, 'name': 'Music'}]","With new friends in a new kingdom, Barbie learns what it means to be herself when she trades places with a royal lookalike in this musical adventure.",18.436,2020-09-01,0,0,,en,72,500,750,"Title: Barbie: Princess Adventure
Genres: Animation, Music","Title: Barbie: Princess Adventure
Genres: Animation, Music
Overview: With new friends in a new kingdom, Barbie learns what it means to be herself when she trades places with a royal lookalike in this musical adventure.","['Animation', 'Music']",2
1788,Footloose,"[{'id': 18, 'name': 'Drama'} {'id': 10749, 'name': 'Romance'}]","When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock after discovering he's living in a place where music and dancing are illegal.",18.54,1984-02-17,8200000,80035402,The music is on his side.,en,107,500,750,"Title: Footloose
Genres: Drama, Romance","Title: Footloose
Genres: Drama, Romance
Overview: When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock after discovering he's living in a place where music and dancing are illegal.","['Drama', 'Romance']",2
12123,Chain Reaction,"[{'id': 878, 'name': 'Science Fiction'} {'id': 28, 'name': 'Action'}
 {'id': 18, 'name': 'Drama'} {'id': 53, 'name': 'Thriller'}]",Two researchers in a green alternative energy project forced on the run when they are framed for murder and treason.,18.462,1996-08-02,50000000,60209334,On the run,en,107,500,750,"Title: Chain Reaction
Genres: Science Fiction, Action, Drama, Thriller","Title: Chain Reaction
Genres: Science Fiction, Action, Drama, Thriller
Overview: Two researchers in a green alternative energy project forced on the run when they are framed for murder and treason.","['Science Fiction', 'Action', 'Drama', 'Thriller']",4
345920,Collateral Beauty,"[{'id': 18, 'name': 'Drama'} {'id': 10749, 'name': 'Romance'}]","Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",18.47,2016-12-15,36000000,88528280,We are all connected,en,97,500,750,"Title: Collateral Beauty
Genres: Drama, Romance","Title: Collateral Beauty
Genres: Drama, Romance
Overview: Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.","['Drama', 'Romance']",2
1002125,Sea of Time,"[{'id': 18, 'name': 'Drama'}]",Two former lovers find themselves struggling for shared closure as one of them prepares to stage a play about the unspeakable tragedy that tore them apart decades ago.,18.442,2022-09-21,0,0,,nl,116,500,715,"Title: Sea of Time
Genres: Drama","Title: Sea of Time
Genres: Drama
Overview: Two former lovers find themselves struggling for shared closure as one of them prepares to stage a play about the unspeakable tragedy that tore them apart decades ago.",['Drama'],1
22972,Green Zone,"[{'id': 10752, 'name': 'War'} {'id': 28, 'name': 'Action'}
 {'id': 12, 'name': 'Adventure'} {'id': 18, 'name': 'Drama'}
 {'id': 53, 'name': 'Thriller'}]","During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors are dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",18.415,2010-03-11,100000000,94882889,Chief Warrant Officer Roy Miller is done following orders,en,115,500,750,"Title: Green Zone
Genres: War, Action, Adventure, Drama, Thriller","Title: Green Zone
Genres: War, Action, Adventure, Drama, Thriller
Overview: During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors are dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.","['War', 'Action', 'Adventure', 'Drama', 'Thriller']",5
599975,Countdown,"[{'id': 27, 'name': 'Horror'} {'id': 53, 'name': 'Thriller'}]","A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her, she must find a way to save her life before time runs out.",18.407,2019-10-24,6500000,48021766,Death? There's an app for that.,en,90,500,750,"Title: Countdown
Genres: Horror, Thriller","Title: Countdown
Genres: Horror, Thriller
Overview: A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her, she must find a way to save her life before time runs out.","['Horror', 'Thriller']",2
774021,Demonic,"[{'id': 18, 'name': 'Drama'} {'id': 27, 'name': 'Horror'}
 {'id': 878, 'name': 'Science Fiction'}]",A young woman unleashes terrifying demons when supernatural forces at the root of a decades-old rift between mother and daughter are ruthlessly revealed.,18.425,2021-07-29,0,0,"It's not a dream, it's not reality.",en,104,500,750,"Title: Demonic
Genres: Drama, Horror, Science Fiction","Title: Demonic
Genres: Drama, Horror, Science Fiction
Overview: A young woman unleashes terrifying demons when supernatural forces at the root of a decades-old rift between mother and daughter are ruthlessly revealed.","['Drama', 'Horror', 'Science Fiction']",3
587496,The Rental,"[{'id': 27, 'name': 'Horror'} {'id': 9648, 'name': 'Mystery'}
 {'id': 53, 'name': 'Thriller'}]","Two couples on an oceanside getaway grow suspicious that the host of their seemingly perfect rental house may be spying on them. Before long, what should have been a celebratory weekend trip turns into something far more sinister.",18.411,2020-07-23,0,4296804,Secluded getaway. Killer views.,en,88,500,750,"Title: The Rental
Genres: Horror, Mystery, Thriller","Title: The Rental
Genres: Horror, Mystery, Thriller
Overview: Two couples on an oceanside getaway grow suspicious that the host of their seemingly perfect rental house may be spying on them. Before long, what should have been a celebratory weekend trip turns into something far more sinister.","['Horror', 'Mystery', 'Thriller']",3
890656,Fistful of Vengeance,"[{'id': 28, 'name': 'Action'} {'id': 14, 'name': 'Fantasy'}]",A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok.,18.44,2022-02-17,0,0,,en,97,500,749,"Title: Fistful of Vengeance
Genres: Action, Fantasy","Title: Fistful of Vengeance
Genres: Action, Fantasy
Overview: A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok.","['Action', 'Fantasy']",2
1132282,Curious Caterer: Fatal Vows,"[{'id': 10770, 'name': 'TV Movie'} {'id': 18, 'name': 'Drama'}
 {'id': 9648, 'name': 'Mystery'}]","Professional caterer and amateur detective Goldy Berry is hired to cater for a big wedding. The bride, Jessamyn Cole is the ex-wife of Goldy's current romantic interest, detective Tom Schultz. The town is shocked when they find the groom, Sterling Clearwater dead and Jessamyn missing. To complicate matters, a new detective with a vendetta against Tom is hired to oversee the case. Forced to take matters into their own hands, Goldy and Tom must find Jessamyn before she meets Sterling's fate.",18.379,2023-10-13,0,0,,en,84,500,750,"Title: Curious Caterer: Fatal Vows
Genres: TV Movie, Drama, Mystery","Title: Curious Caterer: Fatal Vows
Genres: TV Movie, Drama, Mystery
Overview: Professional caterer and amateur detective Goldy Berry is hired to cater for a big wedding. The bride, Jessamyn Cole is the ex-wife of Goldy's current romantic interest, detective Tom Schultz. The town is shocked when they find the groom, Sterling Clearwater dead and Jessamyn missing. To complicate matters, a new detective with a vendetta against Tom is hired to oversee the case. Forced to take matters into their own hands, Goldy and Tom must find Jessamyn before she meets Sterling's fate.","['TV Movie', 'Drama', 'Mystery']",3
511809,West Side Story,"[{'id': 18, 'name': 'Drama'} {'id': 10749, 'name': 'Romance'}
 {'id': 80, 'name': 'Crime'}]","Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",18.406,2021-12-08,100000000,74530532,,en,157,500,750,"Title: West Side Story
Genres: Drama, Romance, Crime","Title: West Side Story
Genres: Drama, Romance, Crime
Overview: Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.","['Drama', 'Romance', 'Crime']",3
779019,Grisaia: Phantom Trigger The Animation - Stargazer,"[{'id': 16, 'name': 'Animation'} {'id': 28, 'name': 'Action'}]","While Rena and Maki recover from their injuries, the other SORD members jet off overseas for a school trip. Within moments of their arrival, though, the Mihama gang are pulled into a manhunt for a SORD deserter, assisted by student Sylvia and Velvet of St. Aile's International School. Tohka's the star of the show this time round, but she's wrestling with her own issues - old memories of her parents, and a promise to a friend that she wasn't able to keep...",18.403,2020-11-27,0,0,,ja,59,500,707,"Title: Grisaia: Phantom Trigger The Animation - Stargazer
Genres: Animation, Action","Title: Grisaia: Phantom Trigger The Animation - Stargazer
Genres: Animation, Action
Overview: While Rena and Maki recover from their injuries, the other SORD members jet off overseas for a school trip. Within moments of their arrival, though, the Mihama gang are pulled into a manhunt for a SORD deserter, assisted by student Sylvia and Velvet of St. Aile's International School. Tohka's the star of the show this time round, but she's wrestling with her own issues - old memories of her parents, and a promise to a friend that she wasn't able to keep...","['Animation', 'Action']",2
619278,Inside Man: Most Wanted,"[{'id': 28, 'name': 'Action'} {'id': 80, 'name': 'Crime'}
 {'id': 53, 'name': 'Thriller'}]",An NYPD hostage negotiator teams up with a federal agent to rescue dozens of tourists held hostage during a 10-hour seige at the U.S. Federal Reserve.,18.404,2019-09-24,0,0,,en,106,500,750,"Title: Inside Man: Most Wanted
Genres: Action, Crime, Thriller","Title: Inside Man: Most Wanted
Genres: Action, Crime, Thriller
Overview: An NYPD hostage negotiator teams up with a federal agent to rescue dozens of tourists held hostage during a 10-hour seige at the U.S. Federal Reserve.","['Action', 'Crime', 'Thriller']",3
828853,Jackass 4.5,"[{'id': 35, 'name': 'Comedy'} {'id': 99, 'name': 'Documentary'}]","Through outrageous, never-before-seen footage, witness the making of the Jackass crew's last go at wild stunts.",18.415,2022-05-20,0,0,,en,90,500,750,"Title: Jackass 4.5
Genres: Comedy, Documentary","Title: Jackass 4.5
Genres: Comedy, Documentary
Overview: Through outrageous, never-before-seen footage, witness the making of the Jackass crew's last go at wild stunts.","['Comedy', 'Documentary']",2
739542,America: The Motion Picture,"[{'id': 16, 'name': 'Animation'} {'id': 28, 'name': 'Action'}
 {'id': 35, 'name': 'Comedy'}]",A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.,18.36,2021-06-30,0,0,This summer they're redrawing history.,en,98,500,750,"Title: America: The Motion Picture
Genres: Animation, Action, Comedy","Title: America: The Motion Picture
Genres: Animation, Action, Comedy
Overview: A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.","['Animation', 'Action', 'Comedy']",3
1058620,The Persian Version,"[{'id': 18, 'name': 'Drama'} {'id': 35, 'name': 'Comedy'}
 {'id': 10749, 'name': 'Romance'}]","When a large Iranian-American family gathers in New York City for the patriarch’s heart transplant, a family secret is uncovered and catapults the estranged mother and daughter into an exploration of the past.",18.378,2023-10-20,0,0,Based on a true story...sort of.,en,107,500,750,"Title: The Persian Version
Genres: Drama, Comedy, Romance","Title: The Persian Version
Genres: Drama, Comedy, Romance
Overview: When a large Iranian-American family gathers in New York City for the patriarch’s heart transplant, a family secret is uncovered and catapults the estranged mother and daughter into an exploration of the past.","['Drama', 'Comedy', 'Romance']",3
1128568,You Do You,"[{'id': 35, 'name': 'Comedy'} {'id': 10749, 'name': 'Romance'}]","Merve chose the bohemian life, but it didn't choose her back. Faced with eviction, she starts a new job and stumbles into a spicy setup with her boss.",18.346,2023-06-09,0,0,,tr,99,500,750,"Title: You Do You
Genres: Comedy, Romance","Title: You Do You
Genres: Comedy, Romance
Overview: Merve chose the bohemian life, but it didn't choose her back. Faced with eviction, she starts a new job and stumbles into a spicy setup with her boss.","['Comedy', 'Romance']",2
496331,Brahmāstra Part One: Shiva,"[{'id': 14, 'name': 'Fantasy'} {'id': 28, 'name': 'Action'}
 {'id': 12, 'name': 'Adventure'}]","The story of Shiva – a young man on the brink of an epic love, with a girl named Isha. But their world is turned upside down when Shiva learns that he has a mysterious connection to the Brahmāstra... and a great power within him that he doesn’t understand just yet - the power of Fire.",18.35,2022-09-08,22000000,0,The God of all elements.,hi,168,500,750,"Title: Brahmāstra Part One: Shiva
Genres: Fantasy, Action, Adventure","Title: Brahmāstra Part One: Shiva
Genres: Fantasy, Action, Adventure
Overview: The story of Shiva – a young man on the brink of an epic love, with a girl named Isha. But their world is turned upside down when Shiva learns that he has a mysterious connection to the Brahmāstra... and a great power within him that he doesn’t understand just yet - the power of Fire.","['Fantasy', 'Action', 'Adventure']",3
6947,The Village,"[{'id': 18, 'name': 'Drama'} {'id': 9648, 'name': 'Mystery'}
 {'id': 53, 'name': 'Thriller'}]","When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.",18.34,2004-07-30,60000000,256697520,There is no turning back,en,108,500,750,"Title: The Village
Genres: Drama, Mystery, Thriller","Title: The Village
Genres: Drama, Mystery, Thriller
Overview: When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.","['Drama', 'Mystery', 'Thriller']",3
9584,Convoy,"[{'id': 28, 'name': 'Action'} {'id': 35, 'name': 'Comedy'}]","Trucker Rubber Duck and his buddies Pig Pen, Widow Woman and Spider Mike use their CB radios to warn one another of the presence of cops. But conniving Sheriff Wallace is hip to the truckers' tactics, and begins tricking the drivers through his own CB broadcasts. Facing constant harassment from the law, Rubber Duck and his pals use their radios to coordinate a vast convoy and rule the road.",18.384,1978-06-27,12000000,45000000,Ain't nothin' gonna get in their way!,en,110,500,750,"Title: Convoy
Genres: Action, Comedy","Title: Convoy
Genres: Action, Comedy
Overview: Trucker Rubber Duck and his buddies Pig Pen, Widow Woman and Spider Mike use their CB radios to warn one another of the presence of cops. But conniving Sheriff Wallace is hip to the truckers' tactics, and begins tricking the drivers through his own CB broadcasts. Facing constant harassment from the law, Rubber Duck and his pals use their radios to coordinate a vast convoy and rule the road.","['Action', 'Comedy']",2
548066,Level 16,"[{'id': 878, 'name': 'Science Fiction'} {'id': 53, 'name': 'Thriller'}]","The teenage girls of Vestalis Academy are meticulously trained in the art of being “clean girls,” practicing the virtues of perfect femininity. But what exactly are they being trained for? Vivien intends to find out.",18.381,2018-02-20,0,15575,Purity has a price.,en,102,500,750,"Title: Level 16
Genres: Science Fiction, Thriller","Title: Level 16
Genres: Science Fiction, Thriller
Overview: The teenage girls of Vestalis Academy are meticulously trained in the art of being “clean girls,” practicing the virtues of perfect femininity. But what exactly are they being trained for? Vivien intends to find out.","['Science Fiction', 'Thriller']",2
73937,The Big Year,"[{'id': 35, 'name': 'Comedy'}]","Three fanatical bird-watchers spend an entire year competing to spot the highest number of species as El Nino sends an extraordinary variety of rare breeds flying up into the U.S., but they quickly discover that there are more important things than coming out on top of the competition.",18.336,2011-10-13,41000000,8179416,Everyone is searching for something.,en,100,500,750,"Title: The Big Year
Genres: Comedy","Title: The Big Year
Genres: Comedy
Overview: Three fanatical bird-watchers spend an entire year competing to spot the highest number of species as El Nino sends an extraordinary variety of rare breeds flying up into the U.S., but they quickly discover that there are more important things than coming out on top of the competition.",['Comedy'],1
15653,An Extremely Goofy Movie,"[{'id': 16, 'name': 'Animation'} {'id': 10751, 'name': 'Family'}
 {'id': 35, 'name': 'Comedy'}]","It's all extreme sports and a life of freedom as Max sets off for college -- but Goofy misses Max so much he loses his job and goes to finish college alongside Max and his friends. But as Goofy tries to get closer to Max, both must go to the extreme to learn how to live their own lives together.",18.339,2000-02-29,0,0,,en,79,500,750,"Title: An Extremely Goofy Movie
Genres: Animation, Family, Comedy","Title: An Extremely Goofy Movie
Genres: Animation, Family, Comedy
Overview: It's all extreme sports and a life of freedom as Max sets off for college -- but Goofy misses Max so much he loses his job and goes to finish college alongside Max and his friends. But as Goofy tries to get closer to Max, both must go to the extreme to learn how to live their own lives together.","['Animation', 'Family', 'Comedy']",3
50321,Mars Needs Moms,"[{'id': 12, 'name': 'Adventure'} {'id': 16, 'name': 'Animation'}
 {'id': 10751, 'name': 'Family'}]","When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.",18.446,2011-03-09,150000000,38992758,Mom needs a little space.,en,88,500,750,"Title: Mars Needs Moms
Genres: Adventure, Animation, Family","Title: Mars Needs Moms
Genres: Adventure, Animation, Family
Overview: When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.","['Adventure', 'Animation', 'Family']",3
475430,Artemis Fowl,"[{'id': 12, 'name': 'Adventure'} {'id': 14, 'name': 'Fantasy'}
 {'id': 878, 'name': 'Science Fiction'} {'id': 10751, 'name': 'Family'}
 {'id': 28, 'name': 'Action'}]",Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.,18.326,2020-06-12,125000000,0,Remember the name,en,94,500,750,"Title: Artemis Fowl
Genres: Adventure, Fantasy, Science Fiction, Family, Action","Title: Artemis Fowl
Genres: Adventure, Fantasy, Science Fiction, Family, Action
Overview: Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.","['Adventure', 'Fantasy', 'Science Fiction', 'Family', 'Action']",5
923597,Eraser: Reborn,"[{'id': 28, 'name': 'Action'} {'id': 80, 'name': 'Crime'}
 {'id': 53, 'name': 'Thriller'}]","U.S. Marshal Mason Pollard specializes in “erasing” people – faking the deaths of high-risk witnesses. With the technological advances of the last 25 years, the game has upgraded, and it’s just another day at the office when he’s assigned to Rina Kimura, a crime boss’ wife who’s decided to turn state’s evidence. As the two flee to Cape Town, South Africa, Pollard discovers he’s been set up and will need to be at the top of his game, or he’ll be the one who’s erased.",18.309,2022-03-31,0,0,He will protect your future by erasing your past.,en,102,500,750,"Title: Eraser: Reborn
Genres: Action, Crime, Thriller","Title: Eraser: Reborn
Genres: Action, Crime, Thriller
Overview: U.S. Marshal Mason Pollard specializes in “erasing” people – faking the deaths of high-risk witnesses. With the technological advances of the last 25 years, the game has upgraded, and it’s just another day at the office when he’s assigned to Rina Kimura, a crime boss’ wife who’s decided to turn state’s evidence. As the two flee to Cape Town, South Africa, Pollard discovers he’s been set up and will need to be at the top of his game, or he’ll be the one who’s erased.","['Action', 'Crime', 'Thriller']",3
570480,Trouble,"[{'id': 16, 'name': 'Animation'} {'id': 12, 'name': 'Adventure'}
 {'id': 10751, 'name': 'Family'} {'id': 35, 'name': 'Comedy'}
 {'id': 10402, 'name': 'Music'}]",A pampered dog named Trouble must learn to live in the real world while trying to escape from his former owner's greedy children and must learn how to survive on the big-city streets.,18.329,2019-08-08,0,12127842,From the silk sheets... to the mean streets...,en,88,500,750,"Title: Trouble
Genres: Animation, Adventure, Family, Comedy, Music","Title: Trouble
Genres: Animation, Adventure, Family, Comedy, Music
Overview: A pampered dog named Trouble must learn to live in the real world while trying to escape from his former owner's greedy children and must learn how to survive on the big-city streets.","['Animation', 'Adventure', 'Family', 'Comedy', 'Music']",5
592508,Sooryavanshi,"[{'id': 28, 'name': 'Action'} {'id': 80, 'name': 'Crime'}
 {'id': 53, 'name': 'Thriller'}]","A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.",18.304,2021-11-05,13000000,37700000,Police is coming.,hi,145,500,750,"Title: Sooryavanshi
Genres: Action, Crime, Thriller","Title: Sooryavanshi
Genres: Action, Crime, Thriller
Overview: A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.","['Action', 'Crime', 'Thriller']",3
783461,Looop Lapeta,"[{'id': 28, 'name': 'Action'} {'id': 35, 'name': 'Comedy'}
 {'id': 80, 'name': 'Crime'}]","When her boyfriend loses a mobster's cash, Savi races against the clock to save the day — if only she can break out of a curious cycle of dead ends.",18.308,2022-02-04,69000000,0,,hi,131,500,750,"Title: Looop Lapeta
Genres: Action, Comedy, Crime","Title: Looop Lapeta
Genres: Action, Comedy, Crime
Overview: When her boyfriend loses a mobster's cash, Savi races against the clock to save the day — if only she can break out of a curious cycle of dead ends.","['Action', 'Comedy', 'Crime']",3
573699,White Snake,"[{'id': 10749, 'name': 'Romance'} {'id': 16, 'name': 'Animation'}
 {'id': 14, 'name': 'Fantasy'}]","One day a young woman named Blanca is saved by Xuan, a snake catcher from a nearby village. She has lost her memory, and together they go on a journey to discover her real identity, developing deeper feelings for one another along the way. But as they learn more about her past, they uncover a darker plot of supernatural forces vying for power, with the fate of the world hanging in the balance.",18.346,2019-01-11,11936735,61631776,The legend begins,zh,99,500,750,"Title: White Snake
Genres: Romance, Animation, Fantasy","Title: White Snake
Genres: Romance, Animation, Fantasy
Overview: One day a young woman named Blanca is saved by Xuan, a snake catcher from a nearby village. She has lost her memory, and together they go on a journey to discover her real identity, developing deeper feelings for one another along the way. But as they learn more about her past, they uncover a darker plot of supernatural forces vying for power, with the fate of the world hanging in the balance.","['Romance', 'Animation', 'Fantasy']",3
28874,Summer Wars,"[{'id': 16, 'name': 'Animation'} {'id': 878, 'name': 'Science Fiction'}]","A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday.",18.361,2009-08-01,0,18434328,Always protect your network.,ja,114,500,750,"Title: Summer Wars
Genres: Animation, Science Fiction","Title: Summer Wars
Genres: Animation, Science Fiction
Overview: A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday.","['Animation', 'Science Fiction']",2
37100,Sailor Moon R: The Movie,"[{'id': 16, 'name': 'Animation'} {'id': 10749, 'name': 'Romance'}
 {'id': 28, 'name': 'Action'} {'id': 14, 'name': 'Fantasy'}]","While enjoying the flower gardens, Sailor Moon and friends encounter an old childhood friend of Mamoru's: an alien! He's come back to give Mamoru a special flower but doesn't like Usagi and the rest of the planet's inhabitants. Sailor Moon must defend the earth from the evil Kisenian Flower he's brought back... before the evil vines and blossoms overrun the planet!",18.263,1993-12-05,0,12307555,The Future Depends On Scout Power!,ja,61,500,750,"Title: Sailor Moon R: The Movie
Genres: Animation, Romance, Action, Fantasy","Title: Sailor Moon R: The Movie
Genres: Animation, Romance, Action, Fantasy
Overview: While enjoying the flower gardens, Sailor Moon and friends encounter an old childhood friend of Mamoru's: an alien! He's come back to give Mamoru a special flower but doesn't like Usagi and the rest of the planet's inhabitants. Sailor Moon must defend the earth from the evil Kisenian Flower he's brought back... before the evil vines and blossoms overrun the planet!","['Animation', 'Romance', 'Action', 'Fantasy']",4
691683,Cheaper by the Dozen,"[{'id': 10751, 'name': 'Family'} {'id': 35, 'name': 'Comedy'}]","This remake of the beloved classic follows the raucous exploits of a blended family of 12, the Bakers, as they navigate a hectic home life while simultaneously managing their family business.",18.245,2022-03-18,0,0,,en,107,500,750,"Title: Cheaper by the Dozen
Genres: Family, Comedy","Title: Cheaper by the Dozen
Genres: Family, Comedy
Overview: This remake of the beloved classic follows the raucous exploits of a blended family of 12, the Bakers, as they navigate a hectic home life while simultaneously managing their family business.","['Family', 'Comedy']",2
323260,The Gigolo,"[{'id': 10749, 'name': 'Romance'} {'id': 18, 'name': 'Drama'}
 {'id': 35, 'name': 'Comedy'}]","Fung looks like a super-heartthrob and was bon with a special endowment, making him the high school idol. He was expelled from school when he was caught fighting on campus. When his mom, the sole provider of his family with her poultry business, had to stop working due to her back problems, Fung decides to support his family financially. And from that moment, his life takes on a tumultuous change…",18.298,2015-01-29,0,709136,,cn,97,500,750,"Title: The Gigolo
Genres: Romance, Drama, Comedy","Title: The Gigolo
Genres: Romance, Drama, Comedy
Overview: Fung looks like a super-heartthrob and was bon with a special endowment, making him the high school idol. He was expelled from school when he was caught fighting on campus. When his mom, the sole provider of his family with her poultry business, had to stop working due to her back problems, Fung decides to support his family financially. And from that moment, his life takes on a tumultuous change…","['Romance', 'Drama', 'Comedy']",3
10048,Stealth,"[{'id': 878, 'name': 'Science Fiction'}]","Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war.",18.288,2005-07-27,135000000,76932943,Fear The Sky,en,121,500,750,"Title: Stealth
Genres: Science Fiction","Title: Stealth
Genres: Science Fiction
Overview: Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war.",['Science Fiction'],1
